Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Unit_Price,Discount_%,Revenue,Profit
O00375,2025-11-07,C0371,P052,S034,3,44.0,15,112.2,21.05
O00376,2024-08-16,C0897,P126,S003,3,74.4,0,223.2,76.33
O00377,2024-06-11,C1841,P039,S035,4,586.0,10,2109.6,949.32
O00378,2025-08-31,C0600,P122,S031,1,62.4,20,49.92,11.05
O00379,2024-09-18,C1126,P048,S001,2,643.2,20,1029.12,463.1
O00380,2025-01-23,C1492,P168,S036,4,78.0,15,265.2,66.12
O00381,2024-05-08,C1918,P139,S006,3,112.0,10,302.4,94.32
O00382,2025-01-05,C1696,P019,S031,5,108.0,0,540.0,121.17
O00383,2025-03-05,C2977,P159,S006,3,75.0,15,191.25,59.97
O00384,2024-02-27,C1338,P037,S024,1,129.0,10,116.1,23.56
O00385,2025-04-10,C1682,P160,S010,5,85.2,10,383.4,86.52
O00386,2025-01-13,C1828,P157,S027,4,78.0,0,312.0,56.86
O00387,2025-04-03,C1296,P170,S008,3,48.0,10,129.6,28.86
O00388,2025-07-05,C2347,P038,S025,4,31.0,5,117.8,35.52
O00389,2025-01-30,C0474,P066,S035,4,126.0,0,504.0,125.43
O00390,2024-01-02,C1405,P094,S002,2,69.6,20,111.36,37.53
O00391,2024-06-04,C1798,P072,S034,2,71.0,15,120.7,29.19
O00392,2025-06-11,C0503,P057,S032,1,101.0,20,80.8,20.53
O00393,2025-07-16,C2853,P176,S014,3,53.0,0,159.0,43.39
O00394,2025-12-13,C1860,P100,S028,5,288.0,15,1224.0,550.8
O00395,2025-04-25,C1144,P034,S003,4,43.0,10,154.8,49.47
O00396,2024-06-12,C1756,P077,S008,5,187.2,20,748.8,202.84
O00397,2024-10-25,C2958,P040,S034,5,147.0,10,661.5,208.26
O00398,2024-01-17,C0196,P008,S009,5,342.0,20,1368.0,615.6
O00399,2025-06-29,C0711,P068,S032,5,68.0,10,306.0,75.99
O00400,2025-12-02,C0660,P086,S034,1,60.0,10,54.0,12.54
O00401,2025-12-10,C2866,P112,S003,1,136.0,0,136.0,36.49
O00402,2025-10-18,C0430,P149,S007,2,156.0,10,280.8,59.14
O00403,2025-07-13,C1374,P171,S023,4,114.0,20,364.8,74.34
O00404,2024-04-26,C2234,P043,S031,1,63.0,0,63.0,20.65
O00405,2025-02-18,C2125,P053,S018,3,57.0,10,153.9,35.75
O00406,2025-06-23,C1647,P133,S032,4,168.0,20,537.6,187.2
O00407,2025-06-03,C2264,P155,S004,2,532.0,10,957.6,430.92
O00408,2024-01-16,C1637,P082,S033,2,289.0,20,462.4,208.08
O00409,2025-02-17,C1946,P055,S013,1,100.8,20,80.64,16.67
O00410,2024-04-02,C2630,P129,S035,2,51.0,10,91.8,22.71
O00411,2024-07-09,C0550,P017,S022,3,204.0,5,581.4,110.39
O00412,2025-06-18,C1060,P105,S034,3,97.2,15,247.86,54.74
O00413,2024-07-21,C1190,P114,S004,2,165.0,10,297.0,90.22
O00414,2024-10-06,C0952,P021,S021,4,84.0,10,302.4,58.45
O00415,2025-01-28,C0804,P075,S022,2,75.0,20,120.0,38.16
O00416,2024-01-06,C0876,P084,S030,5,88.0,10,396.0,114.08
O00417,2024-02-06,C2219,P036,S035,1,60.0,5,57.0,14.05
O00418,2025-04-04,C2679,P169,S008,1,55.2,20,44.16,11.67
O00419,2024-10-16,C0057,P126,S009,5,62.0,0,310.0,92.62
O00420,2024-10-25,C1821,P072,S014,4,71.0,0,284.0,59.26
O00421,2024-05-20,C0858,P082,S029,3,346.8,0,1040.4,468.18
O00422,2024-03-10,C0530,P009,S025,5,96.0,20,384.0,113.11
O00423,2025-10-27,C1762,P112,S003,3,136.0,5,387.6,75.22
O00424,2025-01-04,C0256,P083,S027,5,149.0,10,670.5,166.3
O00425,2025-02-18,C0395,P125,S025,5,37.0,15,157.25,54.59
O00426,2024-05-02,C0533,P039,S027,2,586.0,5,1113.4,501.03
O00427,2024-10-28,C2757,P051,S010,1,129.0,15,109.65,20.83
O00428,2025-08-19,C0746,P072,S001,2,71.0,15,120.7,32.5
O00429,2024-02-08,C1575,P046,S005,1,166.8,0,166.8,37.09
O00430,2024-12-10,C2555,P093,S030,3,46.0,15,117.3,27.53
O00431,2024-09-10,C2061,P111,S029,2,74.0,15,125.8,36.95
O00432,2024-01-10,C0943,P085,S022,3,134.0,20,321.6,85.96
O00433,2024-12-11,C1139,P011,S010,3,66.0,0,198.0,68.24
O00434,2025-10-20,C2629,P142,S024,2,62.0,5,117.8,40.69
O00435,2024-03-28,C2497,P135,S014,5,127.0,20,508.0,157.0
O00436,2024-11-24,C0570,P144,S001,5,369.0,10,1660.5,747.22
O00437,2024-04-02,C0874,P053,S005,4,68.4,5,259.92,71.22
O00438,2024-06-23,C1489,P105,S033,1,97.2,20,77.76,15.26
O00439,2024-02-14,C0922,P097,S011,5,73.2,10,329.4,69.43
O00440,2024-11-25,C1409,P062,S029,2,112.0,10,201.6,46.74
O00441,2025-08-28,C2986,P100,S023,5,288.0,20,1152.0,518.4
O00442,2024-10-13,C2650,P013,S021,3,66.0,0,198.0,67.12
O00443,2025-06-22,C2972,P142,S003,2,74.4,10,133.92,33.42
O00444,2025-06-09,C1779,P077,S004,5,187.2,10,842.4,251.86
O00445,2024-01-17,C2458,P161,S025,1,52.8,0,52.8,13.73
O00446,2024-03-25,C0642,P174,S009,1,93.0,0,93.0,16.83
O00447,2025-05-22,C2211,P082,S027,3,346.8,0,1040.4,468.18
O00448,2024-04-04,C0243,P063,S019,3,112.0,5,319.2,89.73
O00449,2024-04-02,C1425,P085,S016,5,134.0,10,603.0,173.76
O00450,2024-07-09,C1216,P045,S006,4,51.0,10,183.6,43.1
O00451,2024-08-20,C0914,P111,S025,4,74.0,0,296.0,53.77
O00452,2024-10-12,C0673,P029,S036,2,126.0,20,201.6,47.09
O00453,2024-02-05,C2138,P029,S016,2,126.0,20,201.6,65.51
O00454,2025-06-05,C0776,P034,S014,5,43.0,15,182.75,42.15
O00455,2024-07-16,C2262,P113,S032,4,109.2,0,436.8,97.26
O00456,2024-02-07,C1805,P179,S002,5,89.0,5,422.75,147.36
O00457,2024-08-18,C0582,P009,S031,4,96.0,5,364.8,78.86
O00458,2025-08-21,C1162,P031,S024,5,100.0,10,450.0,145.97
O00459,2024-10-29,C1711,P146,S024,5,87.0,0,435.0,126.89
O00460,2025-09-03,C0835,P024,S012,2,89.0,0,178.0,39.54
O00461,2024-02-23,C0731,P033,S021,4,116.0,10,417.6,135.94
O00462,2025-02-25,C1931,P040,S017,2,176.4,5,335.16,113.07
O00463,2024-05-05,C1401,P170,S018,5,48.0,15,204.0,62.59
O00464,2025-09-09,C1681,P110,S021,1,81.0,20,64.8,18.59
O00465,2024-07-23,C0512,P070,S008,3,109.2,20,262.08,61.39
O00466,2025-08-30,C1479,P033,S016,2,139.2,15,236.64,51.29
O00467,2025-12-27,C1520,P028,S022,2,98.0,15,166.6,53.9
O00468,2024-07-22,C2596,P092,S029,5,111.0,20,444.0,106.68
O00469,2025-10-25,C0429,P064,S008,1,73.0,10,65.7,16.92
O00470,2024-01-08,C0144,P140,S017,1,85.0,15,72.25,21.34
O00471,2025-09-16,C0088,P139,S007,2,134.4,5,255.36,70.86
O00472,2024-07-05,C0803,P017,S021,1,204.0,10,183.6,56.94
O00473,2025-12-05,C1940,P022,S035,5,42.0,10,189.0,51.58
O00474,2025-08-08,C0563,P164,S016,3,158.4,5,451.44,125.4
O00475,2024-03-07,C2463,P168,S008,3,78.0,20,187.2,34.04
O00476,2025-03-31,C1590,P059,S022,2,34.0,5,64.6,12.9
O00477,2025-02-04,C2660,P102,S011,5,146.0,15,620.5,162.77
O00478,2024-02-11,C1105,P156,S019,2,67.0,15,113.9,30.97
O00479,2024-07-10,C0088,P126,S028,2,74.4,0,148.8,46.73
O00480,2025-02-27,C1257,P125,S024,2,37.0,10,66.6,13.99
O00481,2025-06-13,C2566,P086,S012,5,60.0,10,270.0,71.14
O00482,2025-12-02,C0269,P011,S004,3,66.0,5,188.1,47.93
O00483,2024-11-09,C1773,P138,S018,5,582.0,20,2328.0,1047.6
O00484,2025-10-04,C0634,P152,S028,1,71.0,10,63.9,17.7
O00485,2024-01-05,C0304,P033,S021,3,116.0,10,313.2,95.32
O00486,2024-04-27,C1124,P137,S024,1,43.2,5,41.04,7.62
O00487,2024-03-17,C0761,P107,S015,4,82.0,0,328.0,90.96
O00488,2025-06-02,C1979,P081,S015,1,138.0,15,117.3,36.86
O00489,2024-05-31,C0923,P140,S004,1,85.0,5,80.75,20.26
O00490,2024-02-12,C2985,P146,S016,2,87.0,20,139.2,40.58
O00491,2024-07-18,C1465,P131,S032,2,73.0,20,116.8,32.16
O00492,2025-06-07,C2014,P053,S029,1,68.4,15,58.14,13.73
O00493,2025-03-20,C1215,P056,S026,2,47.0,5,89.3,23.5
O00494,2025-07-29,C2193,P058,S013,1,62.0,10,55.8,12.39
O00495,2025-03-06,C0842,P003,S005,1,38.0,20,30.4,7.32
O00496,2025-02-05,C1353,P083,S019,4,149.0,20,476.8,131.42
O00497,2024-07-16,C0065,P015,S015,1,45.6,0,45.6,15.17
O00498,2025-03-08,C1600,P097,S004,2,73.2,0,146.4,41.68
O00499,2024-12-27,C2696,P054,S001,2,151.2,0,302.4,74.41
O00500,2024-09-24,C1000,P118,S009,3,49.0,20,117.6,33.16
O00501,2025-06-05,C1808,P174,S015,3,111.6,0,334.8,97.76
O00502,2025-01-29,C2660,P150,S012,2,75.0,10,135.0,25.02
O00503,2024-04-23,C2036,P115,S018,5,50.0,5,237.5,58.43
O00504,2024-08-09,C0176,P159,S028,2,75.0,5,142.5,48.94
O00505,2024-05-17,C2880,P110,S010,1,97.2,5,92.34,18.11
O00506,2024-12-18,C0232,P059,S004,5,34.0,0,170.0,41.13
O00507,2025-10-30,C1863,P131,S005,2,73.0,15,124.1,30.27
O00508,2024-12-28,C2280,P080,S005,5,55.2,20,220.8,55.38
O00509,2025-05-27,C1228,P053,S034,3,68.4,20,164.16,36.72
O00510,2024-04-05,C1700,P093,S032,2,46.0,10,82.8,23.14
O00511,2024-09-10,C2861,P059,S012,3,34.0,20,81.6,17.16
O00512,2025-05-27,C1671,P138,S027,5,485.0,15,2061.25,927.56
O00513,2024-12-15,C0701,P035,S008,5,86.0,15,365.5,112.99
O00514,2024-07-07,C1781,P016,S009,4,60.0,5,228.0,41.65
O00515,2025-05-28,C1069,P114,S018,2,165.0,15,280.5,67.92
O00516,2025-10-15,C1801,P111,S020,5,88.8,10,399.6,72.06
O00517,2025-12-20,C0070,P077,S033,3,156.0,10,421.2,144.96
O00518,2025-10-16,C1824,P101,S006,4,480.0,0,1920.0,864.0
O00519,2025-03-23,C2391,P094,S035,5,69.6,5,330.6,108.35
O00520,2025-06-24,C1822,P053,S013,2,68.4,0,136.8,35.18
O00521,2024-01-27,C2373,P172,S034,1,86.0,20,68.8,13.97
O00522,2025-01-26,C0086,P068,S027,4,68.0,10,244.8,78.24
O00523,2024-01-08,C1480,P083,S017,2,149.0,0,298.0,58.99
O00524,2025-09-07,C1066,P173,S012,3,98.0,15,249.9,47.91
O00525,2025-11-21,C1860,P159,S029,1,75.0,0,75.0,18.51
O00526,2025-02-17,C0421,P108,S014,2,58.0,10,104.4,32.95
O00527,2025-11-15,C0948,P056,S025,1,47.0,10,42.3,10.2
O00528,2025-02-08,C2968,P028,S012,4,98.0,0,392.0,128.48
O00529,2024-07-16,C0513,P078,S003,4,75.0,5,285.0,68.15
O00530,2025-01-15,C0935,P125,S022,2,37.0,20,59.2,19.6
O00531,2024-09-03,C0767,P058,S027,5,62.0,10,279.0,95.11
O00532,2025-03-28,C1375,P044,S020,2,84.0,10,151.2,36.51
O00533,2025-09-23,C1359,P057,S024,2,101.0,20,161.6,29.11
O00534,2025-06-05,C0376,P035,S012,3,86.0,10,232.2,71.3
O00535,2024-07-08,C1357,P109,S005,5,167.0,20,668.0,228.56
O00536,2024-06-02,C0149,P136,S015,4,55.0,15,187.0,43.24
O00537,2024-11-13,C1993,P114,S031,3,198.0,10,534.6,114.34
O00538,2025-08-02,C0560,P003,S021,4,38.0,10,136.8,28.91
O00539,2024-02-22,C2984,P036,S018,4,60.0,15,204.0,62.36
O00540,2024-01-08,C2141,P153,S012,4,96.0,15,326.4,77.99
O00541,2025-11-06,C2266,P080,S036,2,55.2,15,93.84,29.08
O00542,2025-02-27,C1499,P054,S014,5,126.0,15,535.5,162.15
O00543,2024-11-16,C2880,P012,S015,5,388.0,5,1843.0,829.35
O00544,2025-08-05,C2162,P058,S034,1,62.0,15,52.7,18.18
O00545,2025-07-07,C1270,P093,S022,4,55.2,20,176.64,42.03
O00546,2025-06-04,C2667,P146,S036,4,87.0,20,278.4,74.41
O00547,2024-11-20,C0283,P163,S029,5,76.0,20,304.0,104.98
O00548,2025-04-15,C0307,P176,S031,2,53.0,20,84.8,29.42
O00549,2025-05-09,C2197,P034,S022,3,43.0,15,109.65,25.46
O00550,2025-05-03,C2711,P109,S036,5,167.0,20,668.0,167.47
O00551,2025-08-21,C0433,P091,S002,5,463.0,10,2083.5,937.58
O00552,2025-10-27,C1144,P121,S013,1,71.0,0,71.0,19.04
O00553,2024-04-13,C0652,P107,S017,3,82.0,20,196.8,37.05
O00554,2024-12-05,C2888,P023,S030,3,302.0,10,815.4,366.93
O00555,2024-04-05,C2727,P041,S023,5,134.4,10,604.8,113.63
O00556,2024-06-05,C1119,P076,S016,5,78.0,5,370.5,101.72
O00557,2025-03-11,C1288,P102,S020,1,146.0,10,131.4,27.03
O00558,2025-01-01,C2681,P062,S020,3,112.0,10,302.4,94.28
O00559,2025-05-30,C1327,P058,S023,4,62.0,20,198.4,53.71
O00560,2024-08-07,C2967,P064,S004,4,73.0,10,262.8,87.41
O00561,2024-06-26,C1510,P030,S010,2,151.0,5,286.9,84.48
O00562,2024-06-18,C1426,P058,S035,2,62.0,5,117.8,37.53
O00563,2025-08-13,C1612,P096,S029,3,107.0,15,272.85,55.66
O00564,2024-11-07,C0948,P130,S019,4,69.0,20,220.8,54.09
O00565,2024-10-05,C2959,P021,S014,5,84.0,15,357.0,67.12
O00566,2025-04-12,C0036,P081,S025,4,138.0,15,469.2,132.34
O00567,2024-10-14,C2832,P126,S008,2,62.0,15,105.4,27.71
O00568,2025-11-29,C2825,P040,S009,3,147.0,20,352.8,70.82
O00569,2024-04-29,C1222,P024,S033,1,89.0,5,84.55,27.88
O00570,2024-09-30,C1063,P040,S006,2,147.0,15,249.9,73.54
O00571,2024-10-20,C2765,P116,S029,1,79.0,10,71.1,13.96
O00572,2025-12-19,C1489,P008,S024,4,342.0,15,1162.8,523.26
O00573,2025-12-19,C1354,P164,S027,1,132.0,15,112.2,20.38
O00574,2025-02-05,C1323,P043,S035,1,75.6,5,71.82,19.33
O00575,2025-12-12,C0388,P047,S004,2,89.0,0,178.0,59.96
O00576,2025-09-22,C2696,P042,S003,5,77.0,20,308.0,56.86
O00577,2024-09-12,C0909,P025,S015,4,87.6,15,297.84,89.55
O00578,2024-09-22,C0141,P176,S020,3,53.0,15,135.15,29.2
O00579,2024-05-25,C1549,P097,S031,5,61.0,5,289.75,88.16
O00580,2024-04-18,C1711,P054,S023,2,126.0,20,201.6,66.91
O00581,2025-03-09,C1635,P065,S005,4,67.0,20,214.4,68.11
O00582,2025-12-26,C0347,P161,S006,1,44.0,0,44.0,12.73
O00583,2025-05-28,C0365,P166,S032,4,304.0,10,1094.4,492.48
O00584,2025-10-03,C1011,P045,S001,1,61.2,10,55.08,14.79
O00585,2024-02-18,C2794,P178,S033,5,64.0,0,320.0,99.14
O00586,2024-01-05,C1070,P040,S004,5,176.4,15,749.7,256.06
O00587,2024-12-18,C1122,P178,S015,5,64.0,10,288.0,53.96
O00588,2025-07-23,C1404,P013,S001,4,79.2,10,285.12,86.11
O00589,2025-05-09,C1834,P073,S030,2,82.0,20,131.2,37.54
O00590,2024-03-25,C0249,P170,S016,1,48.0,15,40.8,8.65
O00591,2025-07-18,C1012,P019,S035,4,108.0,15,367.2,101.0
O00592,2024-06-07,C1748,P130,S012,1,69.0,5,65.55,13.51
O00593,2024-02-27,C0128,P102,S030,2,146.0,15,248.2,46.01
O00594,2024-06-21,C1397,P114,S009,3,165.0,10,445.5,106.33
O00595,2024-11-07,C2234,P110,S018,5,81.0,15,344.25,115.76
O00596,2024-05-17,C0016,P107,S020,3,82.0,15,209.1,60.8
O00597,2025-03-19,C2766,P179,S020,1,89.0,20,71.2,20.0
O00598,2024-09-20,C0607,P004,S022,2,81.0,5,153.9,38.04
O00599,2025-08-23,C1392,P116,S018,5,79.0,5,375.25,109.47
O00600,2024-05-12,C1610,P074,S016,5,190.8,0,954.0,273.43
O00601,2024-06-25,C0391,P051,S036,2,154.8,20,247.68,79.39
O00602,2025-06-22,C0970,P022,S025,1,42.0,0,42.0,14.22
O00603,2025-05-11,C2557,P090,S036,4,301.2,5,1144.56,515.05
O00604,2024-05-18,C0737,P041,S029,4,134.4,10,483.84,123.27
O00605,2024-08-17,C0520,P115,S004,5,50.0,10,225.0,65.45
O00606,2025-05-08,C0743,P007,S017,3,64.0,10,172.8,59.52
O00607,2024-07-06,C0482,P010,S036,4,46.8,0,187.2,51.2
O00608,2025-12-16,C1463,P105,S018,2,81.0,0,162.0,47.66
O00609,2024-07-02,C2156,P072,S025,5,71.0,5,337.25,65.27
O00610,2024-02-05,C1534,P165,S029,2,139.0,15,236.3,60.21
O00611,2025-09-29,C1068,P013,S009,3,79.2,10,213.84,67.06
O00612,2025-10-20,C1706,P144,S028,4,369.0,15,1254.6,564.57
O00613,2024-04-12,C0137,P111,S004,3,74.0,10,199.8,65.44
O00614,2024-03-26,C2728,P099,S009,4,121.0,0,484.0,96.58
O00615,2024-12-06,C2594,P050,S017,2,90.0,10,162.0,40.89
O00616,2024-08-22,C1741,P063,S021,4,112.0,15,380.8,93.15
O00617,2025-04-26,C2787,P076,S021,5,78.0,20,312.0,65.18
O00618,2024-01-02,C1758,P053,S020,1,57.0,10,51.3,11.1
O00619,2024-06-30,C0808,P043,S012,3,63.0,20,151.2,42.13
O00620,2025-08-15,C2154,P095,S001,2,102.0,0,204.0,38.69
O00621,2025-05-29,C0618,P107,S031,3,82.0,0,246.0,72.36
O00622,2024-11-03,C1768,P168,S011,5,65.0,20,260.0,79.5
O00623,2024-12-29,C1761,P016,S003,1,72.0,10,64.8,17.77
O00624,2024-11-14,C2325,P089,S015,2,84.0,10,151.2,40.36
O00625,2025-03-02,C2810,P017,S021,5,170.0,20,680.0,183.93
O00626,2024-12-17,C2585,P165,S035,3,166.8,15,425.34,88.36
O00627,2024-08-21,C2135,P150,S012,5,75.0,20,300.0,77.45
O00628,2024-01-27,C0549,P135,S019,1,127.0,20,101.6,18.93
O00629,2024-02-17,C0810,P128,S025,5,570.0,0,2850.0,1282.5
O00630,2025-08-17,C2780,P108,S029,1,58.0,15,49.3,15.5
O00631,2024-12-09,C2554,P090,S033,1,251.0,15,213.35,96.01
O00632,2025-08-08,C0534,P101,S020,4,576.0,0,2304.0,1036.8
O00633,2025-04-18,C2735,P001,S029,4,79.0,0,316.0,76.56
O00634,2024-04-23,C2157,P077,S020,5,187.2,20,748.8,165.14
O00635,2025-02-05,C1452,P015,S018,4,38.0,10,136.8,40.89
O00636,2025-03-22,C2199,P174,S011,4,93.0,20,297.6,59.99
O00637,2025-06-16,C2125,P098,S023,5,121.2,5,575.7,193.94
O00638,2025-12-18,C1566,P003,S034,4,45.6,20,145.92,41.28
O00639,2025-01-12,C0658,P082,S025,3,289.0,0,867.0,390.15
O00640,2024-02-19,C1610,P037,S019,1,129.0,10,116.1,24.92
O00641,2025-12-03,C1127,P039,S015,2,703.2,15,1195.44,537.95
O00642,2025-02-04,C0701,P175,S035,2,80.0,15,136.0,28.89
O00643,2024-02-25,C1462,P075,S036,1,75.0,15,63.75,12.16
O00644,2025-05-20,C0469,P017,S012,4,170.0,0,680.0,127.58
O00645,2024-01-09,C2391,P154,S010,5,157.2,15,668.1,209.57
O00646,2025-10-04,C1069,P139,S002,4,112.0,20,358.4,118.0
O00647,2025-03-18,C1000,P115,S026,4,50.0,0,200.0,68.48
O00648,2025-04-15,C1762,P030,S003,3,151.0,10,407.7,124.76
O00649,2024-10-22,C1084,P073,S036,4,98.4,20,314.88,84.71
O00650,2025-02-27,C2689,P097,S013,4,73.2,15,248.88,45.03
O00651,2025-05-31,C1238,P136,S011,5,55.0,15,233.75,72.21
O00652,2024-05-02,C2473,P025,S029,3,73.0,5,208.05,56.35
O00653,2024-08-11,C0597,P162,S012,2,160.0,0,320.0,88.82
O00654,2024-01-04,C2552,P118,S011,5,49.0,5,232.75,78.66
O00655,2025-06-12,C2201,P158,S007,3,497.0,15,1267.35,570.31
O00656,2025-10-15,C2708,P170,S031,2,57.6,10,103.68,23.45
O00657,2024-01-21,C2404,P076,S018,4,93.6,5,355.68,70.69
O00658,2024-05-03,C1031,P099,S004,2,121.0,0,242.0,56.24
O00659,2025-06-07,C0366,P093,S027,3,46.0,5,131.1,24.86
O00660,2024-11-27,C2049,P042,S033,1,77.0,5,73.15,14.18
O00661,2025-03-27,C0569,P172,S028,1,86.0,5,81.7,27.87
O00662,2025-08-24,C1589,P008,S021,1,342.0,5,324.9,146.2
O00663,2025-07-23,C1569,P152,S002,5,85.2,0,426.0,116.66
O00664,2025-04-11,C1390,P093,S025,2,46.0,0,92.0,21.27
O00665,2024-03-26,C1754,P056,S020,1,47.0,15,39.95,8.08
O00666,2025-03-21,C0043,P060,S036,3,387.0,5,1102.95,496.33
O00667,2024-07-04,C1556,P104,S024,2,45.6,5,86.64,19.4
O00668,2024-08-07,C1221,P151,S025,1,116.0,5,110.2,23.1
O00669,2025-08-23,C1294,P060,S031,5,387.0,5,1838.25,827.21
O00670,2025-11-21,C2027,P127,S036,5,417.6,5,1983.6,892.62
O00671,2024-01-26,C0030,P016,S029,3,60.0,0,180.0,56.88
O00672,2024-09-18,C0666,P062,S011,1,112.0,0,112.0,32.07
O00673,2025-05-11,C1985,P066,S035,1,151.2,5,143.64,31.46
O00674,2025-02-09,C1983,P029,S021,5,126.0,5,598.5,144.5
O00675,2025-05-28,C0278,P099,S007,1,121.0,0,121.0,31.15
O00676,2025-02-11,C2241,P109,S029,3,200.4,0,601.2,152.49
O00677,2025-09-12,C1093,P035,S025,2,103.2,0,206.4,55.22
O00678,2025-02-25,C0553,P048,S022,2,536.0,5,1018.4,458.28
O00679,2025-06-10,C0235,P150,S005,4,90.0,10,324.0,77.23
O00680,2024-02-10,C2516,P064,S009,5,73.0,15,310.25,107.52
O00681,2024-05-16,C0140,P175,S022,2,80.0,5,152.0,35.62
O00682,2024-06-17,C2865,P169,S036,3,55.2,15,140.76,33.15
O00683,2025-10-11,C2825,P179,S024,1,89.0,10,80.1,21.57
O00684,2025-01-28,C2319,P175,S030,1,80.0,20,64.0,19.06
O00685,2025-03-15,C1523,P032,S022,4,130.0,15,442.0,125.24
O00686,2025-11-22,C0702,P102,S013,5,146.0,0,730.0,179.77
O00687,2024-01-07,C0693,P042,S028,3,77.0,20,184.8,34.82
O00688,2025-11-26,C1322,P035,S034,3,86.0,20,206.4,54.28
O00689,2025-01-04,C0388,P050,S026,1,90.0,10,81.0,17.94
O00690,2025-11-29,C2570,P094,S003,1,58.0,5,55.1,14.89
O00691,2024-06-27,C2281,P089,S024,5,84.0,20,336.0,69.18
O00692,2024-04-02,C2494,P168,S010,4,65.0,15,221.0,67.78
O00693,2025-06-04,C1083,P043,S007,4,63.0,10,226.8,76.2
O00694,2024-09-14,C1691,P017,S013,4,204.0,0,816.0,220.59
O00695,2025-02-23,C2719,P109,S020,3,200.4,20,480.96,141.84
O00696,2025-07-12,C1040,P011,S008,3,79.2,20,190.08,47.76
O00697,2024-11-19,C1202,P172,S033,1,103.2,20,82.56,23.96
O00698,2024-10-11,C2423,P028,S010,4,98.0,20,313.6,61.36
O00699,2025-08-28,C0640,P172,S014,2,86.0,10,154.8,51.85
O00700,2025-11-01,C2237,P107,S024,5,98.4,20,393.6,79.2
O00701,2024-08-25,C2988,P057,S010,3,101.0,0,303.0,89.29
O00702,2024-05-11,C0808,P162,S014,4,160.0,0,640.0,217.54
O00703,2024-05-05,C2041,P096,S014,5,128.4,20,513.6,132.99
O00704,2024-05-26,C1587,P036,S004,4,72.0,20,230.4,64.72
O00705,2024-04-15,C1132,P111,S002,2,74.0,20,118.4,31.03
O00706,2025-12-21,C0619,P118,S013,2,49.0,10,88.2,18.38
O00707,2024-06-28,C1926,P114,S035,5,165.0,20,660.0,121.68
O00708,2025-08-08,C1989,P176,S031,1,53.0,20,42.4,10.32
O00709,2024-08-30,C1199,P110,S032,4,81.0,15,275.4,66.34
O00710,2025-09-17,C2201,P105,S029,2,81.0,20,129.6,37.99
O00711,2024-02-23,C1248,P177,S036,3,151.2,5,430.92,102.16
O00712,2024-06-17,C1176,P001,S013,4,79.0,20,252.8,50.57
O00713,2024-07-06,C2607,P043,S017,4,63.0,15,214.2,46.98
O00714,2024-01-23,C1192,P131,S003,1,87.6,20,70.08,18.12
O00715,2025-06-30,C1619,P174,S020,1,111.6,20,89.28,29.72
O00716,2025-09-10,C1168,P143,S025,3,30.0,0,90.0,22.65
O00717,2024-07-15,C1777,P064,S014,2,73.0,5,138.7,25.83
O00718,2024-02-23,C2587,P105,S024,1,81.0,0,81.0,17.25
O00719,2024-06-27,C2648,P171,S029,2,95.0,5,180.5,40.93
O00720,2024-05-16,C0128,P063,S013,3,112.0,0,336.0,96.78
O00721,2024-01-04,C1389,P002,S010,5,74.0,20,296.0,87.04
O00722,2025-08-14,C2414,P064,S015,4,73.0,20,233.6,70.97
O00723,2024-04-18,C0043,P167,S032,4,134.0,20,428.8,85.1
O00724,2024-10-30,C2590,P136,S004,4,55.0,5,209.0,70.61
O00725,2025-06-08,C1554,P033,S028,1,116.0,10,104.4,27.4
O00726,2024-11-15,C0640,P145,S017,3,140.0,10,378.0,131.09
O00727,2024-01-15,C0025,P124,S014,5,45.0,10,202.5,63.83
O00728,2025-03-02,C0235,P038,S028,2,31.0,10,55.8,12.96
O00729,2024-11-25,C1882,P037,S019,2,154.8,0,309.6,64.87
O00730,2025-03-29,C0304,P086,S027,1,72.0,20,57.6,18.13
O00731,2024-09-01,C1619,P127,S019,5,348.0,15,1479.0,665.55
O00732,2025-07-17,C0634,P082,S031,4,289.0,20,924.8,416.16
O00733,2025-02-11,C1426,P140,S018,2,85.0,10,153.0,27.75
O00734,2025-05-12,C1855,P117,S033,4,42.0,5,159.6,54.71
O00735,2025-06-21,C1031,P064,S019,1,87.6,0,87.6,23.45
O00736,2024-08-29,C2733,P133,S026,4,201.6,0,806.4,220.6
O00737,2025-09-27,C2421,P002,S018,3,74.0,5,210.9,44.52
O00738,2025-02-17,C1295,P064,S028,3,73.0,20,175.2,60.15
O00739,2025-09-30,C2728,P010,S014,5,46.8,0,234.0,44.87
O00740,2024-04-18,C0939,P151,S022,4,116.0,15,394.4,84.01
O00741,2024-06-11,C2297,P179,S008,5,106.8,5,507.3,93.44
O00742,2025-03-24,C2923,P019,S021,3,108.0,20,259.2,48.7
O00743,2025-06-12,C0129,P109,S013,2,167.0,20,267.2,80.17
O00744,2024-10-26,C0852,P057,S036,3,121.2,0,363.6,109.83
O00745,2025-03-06,C0998,P177,S022,1,151.2,5,143.64,46.14
O00746,2025-09-04,C0193,P051,S005,3,129.0,0,387.0,114.21
O00747,2024-09-20,C0153,P048,S029,5,643.2,0,3216.0,1447.2
O00748,2025-07-07,C1454,P040,S008,2,147.0,20,235.2,48.65
O00749,2024-12-25,C0142,P018,S005,1,44.0,10,39.6,10.08
